R,M
16.141000999996745,0.17512165119442183
15.274000999996975,0.18878828848219872
14.553000999997375,0.20422643610605895
13.962000999997702,0.22141789174597007
13.476000999997972,0.24055816661918522
13.078000999998192,0.2618014152217672
12.75600099999837,0.2851221245109932
12.496000999998515,0.3108258950012465
12.290000999998629,0.3389523066917679
12.128000999998719,0.3695732237330812
12.005000999998787,0.40293039446152396
11.915000999998837,0.43894847331416215
11.851000999998872,0.4779618231810634
11.812000999998894,0.519889771027294
11.792000999998905,0.564940417486534
11.789000999998906,0.6130492573175927
11.799000999998901,0.664356890792188
11.821000999998889,0.718808555396275
11.853000999998871,0.7764585187636566
11.89200099999885,0.837152710955607
11.937000999998824,0.9009227829410169
11.985000999998798,0.9675037200199166
12.037000999998769,1.0368993427890005
12.08900099999874,1.108750399006963
12.14200099999871,1.1828498733698054
12.193000999998683,1.2589235485561483
12.243000999998655,1.336571349725688
12.28900099999863,1.4154784314899787
12.331000999998606,1.4952172569790148
12.369000999998585,1.5753158929048285
12.402000999998567,1.655329864969171
12.428000999998552,1.7347968989332896
12.448000999998541,1.8132162214861192
12.462000999998534,1.8901290539965518
12.46800099999853,1.9648833291546435
12.466000999998531,2.035309329208635
12.453000999998538,2.1006559727179166
12.429000999998552,2.1608281847356023
12.39600099999857,2.2157942291889023
12.352000999998594,2.265605013169866
12.300000999998623,2.310301152061147
12.239000999998657,2.349957736276816
12.170000999998695,2.3847024205311205
12.093000999998738,2.4146656218388527
12.010000999998784,2.4399994924651023
11.922000999998833,2.460868781210702
11.828000999998885,2.4769134205563925
11.72900099999894,2.487965987201297
11.626000999998997,2.494293144890176
11.518000999999057,2.496273173716723
